日付,start,high,low,end,volume,adjust,USD,GBP,EUR,CAD,AUD,NZD,SGD
2013/1/4,10960,10960,10840,10880,917587,10880,87.64,140.89,114.15,88.69,91.67,72.55,71.47
2013/1/7,10920,10940,10780,10810,423505,10810,88.08,141.38,114.92,89.19,92.32,73.14,71.7
2013/1/8,10750,10800,10660,10670,431440,10670,87.56,141.1,114.85,88.78,91.95,73.3,71.25
2013/1/9,10580,10810,10570,10760,665765,10760,87.17,139.89,113.92,88.29,91.45,73.04,70.95
2013/1/10,10840,10880,10810,10840,231724,10840,88.2,141.23,115.09,89.28,92.59,74.01,71.8
2013/1/11,11020,11030,10940,11020,548282,11020,89.22,144.21,118.38,90.76,94.43,75.29,72.98
2013/1/15,11130,11160,11050,11090,418906,11090,89.59,144.08,119.87,91.08,94.61,75.45,73.21
2013/1/16,11030,11030,10780,10780,755169,10780,88.55,142.28,117.76,89.96,93.59,74.57,72.27
2013/1/17,10860,10890,10620,10820,503233,10820,88.66,141.9,117.94,89.92,93.53,74.66,72.46
2013/1/18,11030,11120,11000,11120,661536,11120,89.92,143.58,120.29,91.2,94.8,75.26,73.49
2013/1/21,11160,11160,10910,10930,1013221,10930,89.84,142.48,119.54,90.53,94.31,74.94,73.2
2013/1/22,10960,11060,10810,10910,1102359,10910,89.78,142.13,119.45,90.4,94.35,75.09,73.03
2013/1/23,10780,10860,10660,10670,442184,10670,88.73,140.57,118.15,89.43,93.62,74.69,72.28
2013/1/24,10650,10830,10630,10820,393353,10820,88.61,140.26,117.88,88.61,93.24,74.64,72.16
2013/1/25,11040,11140,11010,11130,1007135,11130,90.56,142.92,121.07,90.3,94.61,75.78,73.54
2013/1/28,11190,11210,11010,11020,960432,11020,91.03,143.63,122.51,90.31,94.82,76.1,73.68
2013/1/29,10930,11140,10930,11090,441547,11090,90.51,142.07,121.71,89.96,94.4,75.55,73.15
2013/1/30,11120,11320,11100,11320,601271,11320,90.83,143.09,122.5,90.71,95.01,76.08,73.62
2013/1/31,11260,11350,11200,11330,646565,11330,91.14,143.99,123.66,90.91,95.02,76.25,73.65
2013/2/1,11380,11450,11340,11400,559328,11400,91.76,145.66,124.93,92.07,95.85,77.45,74.16
2013/2/4,11480,11490,11400,11470,514801,11470,92.69,145.5,126.46,92.9,96.48,78.34,74.74
2013/2/5,11310,11390,11250,11270,898665,11270,92.29,145.37,124.53,92.47,96.41,77.75,74.57
2013/2/6,11500,11710,11490,11650,1156821,11650,93.66,146.62,127.23,94,97.1,79.22,75.69
2013/2/7,11560,11660,11490,11600,957144,11600,93.56,146.45,126.41,93.92,96.43,78.27,75.51
2013/2/8,11480,11510,11340,11380,1137070,11380,93.71,147.27,125.48,93.79,96.22,78.08,75.51
2013/2/12,11630,11670,11570,11570,768578,11570,94.27,147.64,126.39,93.74,96.69,78.81,75.73
2013/2/13,11550,11580,11400,11470,407059,11470,93.34,146.3,125.51,93.14,96.52,78.53,75.43
2013/2/14,11490,11570,11450,11530,535188,11530,93.33,144.95,125.48,93.19,96.69,79.15,75.62
2013/2/15,11450,11480,11270,11380,833782,11380,92.96,144.1,124.15,92.87,96.2,79.11,75.21
2013/2/18,11550,11650,11530,11620,874150,11620,93.81,145.32,125.13,93.14,96.47,79.2,75.67
2013/2/19,11560,11620,11550,11590,279035,11590,93.82,145.12,125.18,92.83,96.85,79.32,75.72
2013/2/20,11680,11730,11650,11680,493234,11680,93.67,144.57,125.65,92.58,96.89,79.22,75.75
2013/2/21,11620,11650,11510,11520,630096,11520,93.88,143.01,124.72,92.34,96.25,78.35,75.81
2013/2/22,11450,11620,11370,11620,642473,11620,93.31,142.27,123.01,91.64,95.88,77.89,75.31
2013/2/25,11810,11880,11770,11880,810569,11880,94.07,142.35,124.06,91.96,96.79,78.74,75.97
2013/2/26,11580,11740,11560,11630,1346184,11630,92.71,140.49,121.22,90.4,95.27,77.27,74.85
2013/2/27,11650,11650,11460,11470,818467,11470,92.09,139.37,120.27,89.77,94.19,76.08,74.38
2013/2/28,11640,11790,11630,11750,1048740,11750,92.51,140.31,121.62,90.45,94.84,76.72,74.84
2013/3/1,11720,11870,11690,11810,632253,11810,92.67,140.59,121.09,89.99,94.71,76.53,74.93
2013/3/4,11930,11990,11840,11860,533038,11860,93.66,140.77,121.8,91.06,95.39,77.08,75.27
2013/3/5,11960,12000,11890,11910,636424,11910,93.4,141.19,121.67,91,95.36,77.29,75.01
2013/3/6,12040,12160,12020,12160,1125843,12160,93.18,141.08,121.69,90.79,95.75,77.59,74.87
2013/3/7,12270,12300,12170,12190,685239,12190,94.12,140.99,122.13,91.12,96.25,77.85,75.37
2013/3/8,12330,12520,12310,12520,883907,12520,94.94,142.57,124.4,92.18,97.46,78.64,76.16
2013/3/11,12560,12640,12520,12580,920346,12580,96.1,143.33,124.86,93.44,98.17,78.95,76.89
2013/3/12,12690,12700,12550,12550,664470,12550,96.47,143.83,125.7,93.99,99.16,79.62,77.28
2013/3/13,12490,12580,12460,12480,709657,12480,96.07,143.18,125.13,93.63,99.13,79.16,77.05
2013/3/14,12560,12630,12480,12620,451743,12620,95.96,143.36,124.41,93.43,99.5,78.62,76.94
2013/3/15,12680,12800,12670,12800,659617,12800,96.15,144.99,125.05,94.04,99.74,78.9,77.01
2013/3/18,12570,12620,12460,12480,1250712,12480,94.96,143.23,122.55,92.73,98.29,78.12,75.88
2013/3/19,12660,12730,12650,12730,672876,12730,95.55,144.28,123.82,93.52,99.37,78.94,76.55
2013/3/21,12840,12890,12830,12870,665416,12870,95.91,144.89,124.08,93.52,99.53,79.21,76.75
2013/3/22,12730,12760,12580,12610,989119,12610,95.08,144.35,122.71,92.84,99.18,79.09,76.09
2013/3/25,12770,12840,12720,12810,883981,12810,94.86,144.67,123.66,92.78,99.01,79.2,76.14
2013/3/26,12710,12790,12670,12680,632817,12680,94.08,142.77,120.99,92.11,98.45,78.58,75.69
2013/3/27,12800,12840,12750,12840,421695,12840,94.62,143.53,121.7,93.12,99.14,79.43,76.24
2013/3/28,12770,12780,12600,12680,1097729,12680,94.33,142.83,120.52,92.84,98.64,78.99,75.91
2013/3/29,12720,12750,12640,12690,441949,12690,93.99,143.03,120.65,92.51,97.84,78.72,75.77
2013/4/1,12700,12710,12470,12510,804383,12510,94.38,143.32,120.71,92.8,98.23,78.97,76
2013/4/2,12350,12380,12100,12330,1061002,12330,93.13,141.93,119.83,91.68,97.3,78.13,75.23
2013/4/3,12520,12680,12460,12680,635435,12680,93.67,141.4,119.95,92.32,97.98,78.76,75.58
2013/4/4,12490,13040,12380,13010,1896908,13010,92.88,140.62,119.27,91.6,97.38,78.23,75.05
2013/4/5,13520,13560,13120,13140,2347829,13140,96.94,147.74,125.37,95.69,100.98,81.5,78.18
2013/4/8,13550,13570,13420,13540,906623,13540,98.53,151.15,127.99,96.88,102.17,82.93,79.36
2013/4/9,13650,13680,13490,13530,872086,13530,99.37,151.73,129.74,97.73,103.59,84.31,80.11
2013/4/10,13530,13660,13510,13630,646040,13630,99.2,151.97,129.76,97.6,103.98,84.56,80.09
2013/4/11,13780,13880,13720,13830,1002451,13830,99.67,152.73,130,98.19,105.1,85.63,80.52
2013/4/12,13790,13880,13740,13840,716402,13840,99.63,153.31,130.59,98.6,105.02,85.99,80.48
2013/4/15,13690,13750,13600,13670,743734,13670,98.66,151.79,129.23,97.31,103.75,84.51,79.8
2013/4/16,13350,13660,13310,13650,997104,13650,96.85,148.08,126.35,94.62,100.03,81.65,78.22
2013/4/17,13670,13750,13660,13740,606887,13740,98,150.53,129.17,95.87,101.68,83.15,79.42
2013/4/18,13620,13730,13550,13630,919289,13630,97.86,149.14,127.56,95.32,100.73,82.58,79.19
2013/4/19,13630,13710,13540,13710,615134,13710,98.29,150.19,128.3,95.82,101.1,82.64,79.5
2013/4/22,13910,13970,13880,13920,969765,13920,99.8,151.76,130.35,97.27,102.5,83.95,80.65
2013/4/23,13900,13930,13850,13870,413534,13870,99.29,151.86,129.63,96.86,101.87,83.6,80.08
2013/4/24,14050,14180,14040,14180,920562,14180,99.64,151.81,129.57,97.08,102.33,83.92,80.3
2013/4/25,14220,14340,14180,14270,808937,14270,99.56,152.33,129.72,97.12,102.43,84.45,80.17
2013/4/26,14330,14350,14210,14290,639161,14290,99.14,153.13,128.96,97.28,102.23,84.47,80.12
2013/4/30,14190,14250,14140,14210,539963,14210,97.92,151.67,128.18,96.79,101.34,83.75,79.38
2013/5/1,14180,14200,14140,14180,331769,14180,97.19,151.06,128.07,96.55,100.86,83.39,78.95
2013/5/2,14100,14140,13990,14060,745495,14060,97.22,151.28,128.08,96.48,99.83,82.6,78.83
2013/5/7,14440,14570,14410,14540,1266523,14540,99.16,154.2,129.68,98.5,101.56,84.4,80.5
2013/5/8,14570,14800,14560,14640,1048409,14640,98.89,153.03,129.26,98.37,100.58,83.53,80.22
2013/5/9,14730,14790,14560,14600,806832,14600,98.9,153.72,130.14,98.64,100.76,83.51,80.6
2013/5/10,14910,15030,14880,15030,1268417,15030,100.96,155.93,131.53,100.2,101.7,84.6,81.8
2013/5/13,15170,15240,15110,15200,1066452,15200,101.92,156.42,132.11,100.72,101.78,84.28,82.23
2013/5/14,15230,15230,15140,15190,655973,15190,101.48,155.54,132.09,100.55,101.3,84.04,81.94
2013/5/15,15390,15500,15390,15450,1096063,15450,102.14,155.61,132.17,100.23,101.23,83.87,82.18
2013/5/16,15570,15570,15270,15440,1507091,15440,102.16,155.7,131.54,100.59,101.21,84.45,82.1
2013/5/17,15330,15570,15280,15570,798140,15570,102.29,156.26,131.76,100.39,100.49,83.5,81.73
2013/5/20,15700,15790,15660,15770,662687,15770,102.85,156.01,131.87,99.93,100.25,83.19,81.78
2013/5/21,15680,15790,15660,15770,463184,15770,102.45,156.16,131.9,99.88,100.25,83.57,81.57
2013/5/22,15860,16120,15850,16050,1003738,16050,102.62,155.58,132.69,99.95,100.55,83.83,81.54
2013/5/23,16170,16360,14860,15000,3535702,15000,103.5,155.53,132.78,99.65,99.94,83.27,81.62
2013/5/24,15260,15400,14350,15010,3759896,15010,102.34,154.38,132.2,99.13,99.09,82.77,80.93
2013/5/27,14520,14690,14390,14450,1866768,14450,100.88,152.65,130.42,97.67,97.1,81.43,79.67
2013/5/28,14320,14780,14290,14700,1434224,14700,101.63,153.24,131.06,98.11,97.64,81.94,80.44
2013/5/29,14950,14950,14600,14620,1056879,14620,102.23,153.65,131.38,98.18,97.8,82.46,80.51
2013/5/30,14350,14460,13890,14040,1911259,14040,101.18,152.94,130.9,97.65,97.3,81.94,79.87
2013/5/31,14250,14290,14030,14100,1112329,14100,101.17,154.08,131.88,98.16,97.95,81.88,80.4
2013/6/3,13900,13900,13590,13650,1205268,13650,100.46,152.87,130.65,96.96,96.7,80.17,79.66
2013/6/4,13550,13980,13400,13980,1810685,13980,99.46,152.5,130.05,96.74,97,80.44,79.51
2013/6/5,13920,14100,13340,13360,1212512,13360,100.3,153.37,131.04,96.84,96.63,80.35,79.94
2013/6/6,13230,13590,13160,13170,1149428,13170,99.3,152.82,129.86,95.89,94.19,78.8,79.37
2013/6/7,13040,13460,12870,13080,2140921,13080,97.44,151.9,128.97,94.8,93.04,77.92,78.46
2013/6/10,13670,13940,13540,13930,887290,13930,97.73,152.07,129.24,95.96,92.39,76.93,78.24
2013/6/11,13890,13950,13620,13700,1472191,13700,98.8,153.83,130.97,96.89,93.13,77.95,78.49
2013/6/12,13420,13680,13330,13640,660739,13640,96.44,150.89,128.39,94.65,91.46,76.36,76.99
2013/6/13,13320,13320,12740,12750,1926182,12750,95.3,149.44,127.31,93.39,90.3,75.89,75.88
2013/6/14,13190,13260,12960,13070,1103839,13070,94.63,148.69,126.5,92.98,90.77,76.23,75.68
2013/6/17,12920,13420,12880,13420,708477,13420,94.68,148.74,126.21,93.19,90.88,76.51,75.58
2013/6/18,13350,13490,13250,13350,666508,13350,94.84,149.08,126.73,93.12,90.7,75.91,75.51
2013/6/19,13620,13650,13440,13590,596454,13590,95.53,149.31,128.02,93.4,90.33,76.21,75.68
2013/6/20,13420,13540,13300,13350,749831,13350,96.45,149.27,128.18,93.81,89.71,75.99,76.08
2013/6/21,13050,13720,13020,13710,872633,13710,97.2,150.66,128.46,93.61,89.57,75.64,76.23
2013/6/24,13810,13830,13360,13380,641938,13380,98.36,151.42,128.93,93.84,90.88,76.45,77.13
2013/6/25,13430,13580,13090,13360,547274,13360,97.74,150.99,128.28,93.05,90.37,75.75,76.73
2013/6/26,13550,13560,13120,13140,475481,13140,98.15,151.33,128.39,93.32,90.92,75.99,77.38
2013/6/27,13300,13610,13210,13610,724687,13610,97.65,149.63,127.18,93.32,90.67,76,76.88
2013/6/28,13710,14100,13700,14010,1171657,14010,98.63,150.41,128.56,94.05,91.15,76.68,77.85
2013/7/1,14140,14230,13920,14210,428713,14210,99.43,151.18,129.43,94.44,90.91,76.9,78.35
2013/7/2,14310,14500,14260,14470,832608,14470,99.62,151.59,130.1,94.84,92.04,77.87,78.74
2013/7/3,14520,14540,14340,14410,812119,14410,100.72,152.56,130.62,95.46,92.15,78.12,79.26
2013/7/4,14170,14290,14130,14190,401980,14190,99.93,152.59,129.92,95.13,90.92,77.81,78.5
2013/7/5,14340,14530,14330,14520,574651,14520,100.35,150.96,129.41,95.36,91.8,78.61,78.77
2013/7/8,14680,14700,14240,14290,1090614,14290,101.37,150.81,130,95.87,91.72,78.19,79.04
2013/7/9,14470,14680,14370,14650,674578,14650,101.07,150.82,129.85,95.59,92.07,78.73,78.88
2013/7/10,14640,14750,14460,14620,807641,14620,101.17,150.29,129.24,96.05,92.67,79.25,79.16
2013/7/11,14470,14690,14450,14670,486059,14670,99.61,150.4,130.39,95.64,91.85,78.8,78.8
2013/7/12,14670,14770,14610,14690,491301,14690,99.07,150.42,129.76,95.49,90.73,77.62,78.62
2013/7/16,14800,14840,14750,14790,352272,14790,100.05,151.06,130.65,95.9,91.25,78.21,79.25
2013/7/17,14680,14810,14640,14800,459133,14800,99.36,150.21,130.56,95.66,91.78,78.33,78.94
2013/7/18,14850,15030,14840,15000,578615,15000,99.71,151.72,130.79,95.81,91.92,78.71,79.03
2013/7/19,15110,15160,14600,14800,1334089,14800,100.86,153.34,132.08,97.1,92.37,79.6,79.4
2013/7/22,14990,14990,14710,14860,678741,14860,100.02,152.98,131.67,96.55,92.18,79.44,79.26
2013/7/23,14760,15030,14740,14990,635443,14990,99.46,152.75,131.2,96.26,92.07,79.39,78.96
2013/7/24,14920,14950,14820,14940,518121,14940,99.51,153.01,131.56,96.57,92.45,79.67,78.83
2013/7/25,14930,14940,14730,14780,415023,14780,100.31,153.62,132.37,97.24,91.79,79.98,79.08
2013/7/26,14540,14580,14310,14360,648323,14360,99.31,152.73,131.85,96.53,91.86,80.16,78.46
2013/7/29,14070,14150,13850,13850,683189,13850,97.99,150.83,130.19,95.46,90.8,79.23,77.61
2013/7/30,13820,14110,13810,14090,515097,14090,98.05,150.4,129.97,95.55,90.21,78.75,77.36
2013/7/31,13920,14020,13820,13860,509512,13860,98.09,149.46,130.06,95.22,88.57,78.15,77.13
2013/8/1,13840,14180,13820,14170,597959,14170,97.85,148.53,130.16,95.29,87.66,77.92,76.96
2013/8/2,14370,14660,14340,14650,658127,14650,99.54,150.48,131.43,96.24,88.96,78.69,78
2013/8/5,14500,14570,14410,14430,343488,14430,99.16,151.47,131.56,95.37,88.1,76.99,77.98
2013/8/6,14410,14600,14210,14590,534912,14590,98.03,150.61,130,94.71,87.4,76.88,77.38
2013/8/7,14290,14340,14030,14050,667262,14050,97.42,149.42,129.58,93.85,87.39,76.96,76.82
2013/8/8,14000,14240,13730,13790,783285,13790,96.73,149.83,129.01,92.8,87.3,77.03,76.38
2013/8/9,13850,13950,13710,13820,853305,13820,96.89,150.5,129.61,93.8,88.22,77.42,76.87
2013/8/12,13690,13850,13610,13710,501254,13710,96.24,149.26,128.24,93.55,88.45,77.34,76.53
2013/8/13,13910,14060,13880,14050,310955,14050,97.42,150.53,129.47,94.51,88.72,77.74,77.07
2013/8/14,14130,14250,13930,14230,389476,14230,98.31,151.85,130.33,94.97,89.34,78.29,77.58
2013/8/15,14020,14180,13900,13940,699314,13940,97.96,152.05,129.95,94.86,89.73,79.07,77.21
2013/8/16,13740,13940,13720,13850,522271,13850,97.23,152.1,129.85,94.4,88.94,78.63,76.67
2013/8/19,13830,13930,13770,13930,200170,13930,97.65,152.54,130.17,94.5,89.76,79.13,76.76
2013/8/20,13820,13920,13570,13580,641634,13580,97.71,152.96,130.35,94.46,89.08,78.81,76.44
2013/8/21,13620,13690,13430,13620,590614,13620,97.51,152.61,130.92,93.74,88.21,77.57,76.41
2013/8/22,13500,13640,13410,13550,726436,13550,97.91,152.92,130.6,93.33,87.6,76.63,76.27
2013/8/23,13810,13960,13770,13840,612472,13840,98.98,154.26,132.1,94.03,89.24,77.47,77.26
2013/8/26,13910,13930,13770,13810,216204,13810,98.72,153.85,132.15,94.01,89.08,77.1,77.24
2013/8/27,13740,13870,13690,13730,190981,13730,98.14,152.89,131.29,93.34,88.16,76.72,76.53
2013/8/28,13410,13590,13370,13550,712119,13550,97.21,151.04,130.08,92.71,87.05,75.6,75.69
2013/8/29,13580,13660,13550,13630,375318,13630,97.85,151.91,130.42,93.31,87.66,76.59,76.6
2013/8/30,13750,13820,13530,13590,551371,13590,98.36,152.58,130.22,93.36,87.83,76.42,77.22
2013/9/2,13630,13810,13600,13770,461940,13770,98.54,152.84,130.02,93.54,88.09,76.47,77.3
2013/9/3,13940,14180,13940,14160,761929,14160,99.68,154.94,131.46,94.49,89.96,78.09,78.35
2013/9/4,14070,14260,14020,14240,398442,14240,99.61,155.02,131.16,94.5,90.14,77.76,77.93
2013/9/5,14330,14370,14170,14240,501254,14240,99.71,155.73,131.63,95.05,91.41,78.7,78.21
2013/9/6,14280,14280,14020,14060,346052,14060,99.98,155.94,131.18,95.31,91.34,79.02,78.17
2013/9/9,14550,14560,14310,14390,893789,14390,99.69,155.91,131.36,95.75,91.49,79.41,78.19
2013/9/10,14510,14650,14480,14620,813795,14620,99.71,156.49,132.16,96.16,92.16,80,78.54
2013/9/11,14710,14770,14620,14630,682649,14630,100.33,157.88,133.15,96.97,93.4,80.89,79.21
2013/9/12,14600,14660,14520,14570,276842,14570,99.71,157.83,132.77,96.73,93.19,81.26,78.81
2013/9/13,14520,14640,14430,14590,512529,14590,99.72,157.55,132.57,96.59,92.36,81.15,78.63
2013/9/17,14660,14690,14520,14520,559772,14520,99.17,157.67,132.16,96.07,92.29,81.11,78.53
2013/9/18,14630,14840,14610,14690,682951,14690,99.24,157.77,132.47,96.33,92.68,81.54,78.76
2013/9/19,14890,14970,14780,14960,943424,14960,98.19,158.45,132.85,96.06,93.24,82.34,78.93
2013/9/20,14990,15020,14900,14980,676116,14980,99.55,159.65,134.74,96.95,94.11,83.53,79.82
2013/9/24,14830,14970,14810,14940,517124,14940,98.78,158.37,133.29,96.02,92.86,82.34,78.85
2013/9/25,14940,14960,14820,14820,407927,14820,98.76,157.96,133.05,95.83,92.7,81.52,78.73
2013/9/26,14790,15070,14680,15060,669254,15060,98.34,158.11,132.96,95.33,92.16,81.15,78.49
2013/9/27,15070,15090,14980,15020,408917,15020,98.96,158.7,133.47,95.98,92.7,82.04,78.89
2013/9/30,14770,14910,14700,14740,523686,14740,97.75,158.03,131.9,94.79,90.89,80.96,77.73
2013/10/1,14790,14940,14740,14750,449375,14750,98.4,159.27,133.03,95.34,91.59,81.51,78.41
2013/10/2,14740,14860,14380,14440,1010066,14440,98.04,158.53,132.45,94.81,92.1,80.85,78.3
2013/10/3,14420,14500,14360,14440,410849,14440,97.38,158,132.25,94.3,91.35,80.92,78.05
2013/10/4,14320,14420,14210,14320,536514,14320,97.3,157.27,132.58,94.23,91.66,80.72,77.98
2013/10/7,14320,14350,14110,14130,486441,14130,97.26,156.02,131.92,94.44,91.85,80.84,78.02
2013/10/8,14070,14200,14020,14170,539046,14170,96.78,155.76,131.4,93.82,91.38,80.33,77.51
2013/10/9,14050,14310,14030,14290,316468,14290,97.16,156.34,131.92,93.7,91.59,80.59,77.74
2013/10/10,14390,14470,14350,14470,270018,14470,97.61,155.75,131.87,93.87,92.31,80.95,78.03
2013/10/11,14590,14730,14570,14670,621197,14670,98.31,157.06,132.94,94.47,92.91,81.37,78.75
2013/10/15,14780,14800,14700,14710,401641,14710,98.54,157.18,133.55,95.24,93.87,82.56,79.3
2013/10/16,14720,14790,14700,14730,366006,14730,98.5,157.36,133.04,94.93,93.87,82.68,79.26
2013/10/17,14910,14950,14770,14850,570335,14850,98.83,157.74,133.78,95.73,94.41,83.36,79.55
2013/10/18,14860,14900,14780,14840,474994,14840,98.13,158.47,134.09,95.29,94.45,83.11,79.12
2013/10/21,14910,15030,14900,14970,387902,14970,98.07,158.5,134.13,95.24,94.6,83.16,79.14
2013/10/22,14960,15040,14920,15000,379800,15000,98.19,158.38,134.24,95.26,94.77,83,79.04
2013/10/23,15050,15070,14700,14710,720328,14710,98.08,159.27,135.12,95.31,95.51,83.41,79.47
2013/10/24,14640,14780,14540,14750,516142,14750,97.47,157.61,134.35,93.92,93.92,82.04,78.77
2013/10/25,14710,14720,14360,14380,781930,14380,97.26,157.43,134.08,93.27,93.32,80.85,78.57
2013/10/28,14530,14680,14460,14680,483557,14680,97.57,157.89,134.79,93.46,93.73,80.97,78.98
2013/10/29,14550,14680,14500,14620,372942,14620,97.55,156.89,134.36,93.36,92.87,80.72,78.71
2013/10/30,14750,14810,14700,14770,597328,14770,98.21,157.63,134.93,93.8,93.05,81.07,79.12
2013/10/31,14750,14810,14590,14610,462681,14610,98.51,157.99,135.2,94.03,93.58,81.32,79.51
2013/11/1,14690,14690,14390,14480,537666,14480,98.23,157.4,133.24,94.15,92.95,81.14,79.08
2013/11/5,14600,14600,14410,14490,435428,14490,98.57,157.49,133.24,94.58,93.82,81.72,79.34
2013/11/6,14420,14690,14410,14610,398476,14610,98.56,158.21,132.78,94.3,93.64,82.44,79.25
2013/11/7,14650,14660,14500,14510,295428,14510,98.72,158.63,133.3,94.72,93.53,82.63,79.45
2013/11/8,14320,14400,14300,14350,553710,14350,98.26,158.14,131.78,94,92.79,81.85,78.98
2013/11/11,14570,14590,14480,14540,501762,14540,98.97,158.47,132.23,94.44,92.85,81.97,79.34
2013/11/12,14560,14860,14560,14850,921250,14850,99.29,158.74,133.09,94.84,92.84,81.97,79.49
2013/11/13,14800,14880,14770,14850,627906,14850,99.67,158.37,133.89,94.98,92.65,81.82,79.81
2013/11/14,14950,15260,14930,15150,2022252,15150,99.31,159.39,133.9,95.04,93.15,82.7,79.78
2013/11/15,15340,15500,15280,15460,1563935,15460,100.27,161.02,134.85,95.79,93.46,82.96,80.45
2013/11/18,15540,15570,15390,15460,1170143,15460,100.29,161.6,135.18,96.08,93.94,83.67,80.5
2013/11/19,15410,15460,15300,15420,753779,15420,99.89,160.96,134.93,95.78,93.64,83.15,80.12
2013/11/20,15460,15510,15360,15370,548282,15370,100.19,161.49,135.77,95.75,94.42,83.78,80.6
2013/11/21,15470,15680,15450,15670,1463393,15670,100.47,161.69,134.85,96.04,93.71,83.08,80.52
2013/11/22,15830,15880,15600,15680,1352689,15680,101.24,163.93,136.38,96.23,93.51,83.37,80.99
2013/11/25,15830,15930,15760,15920,1021849,15920,101.47,164.71,137.46,96.21,93.21,83.35,81.25
2013/11/26,15800,15880,15760,15830,650620,15830,101.46,163.98,137.27,96.39,93.28,83.63,81.12
2013/11/27,15720,15820,15710,15750,478237,15750,101.39,164.27,137.47,96.13,92.49,83.02,80.96
2013/11/28,15920,16020,15910,16020,991199,16020,101.95,165.98,138.3,96.28,92.97,83.11,81.2
2013/11/29,15950,16030,15800,15950,806242,15950,102.42,167.43,139.42,96.76,93.06,83.15,81.56
2013/12/2,15950,16000,15870,15950,579514,15950,102.49,168.24,139.3,96.45,93.49,83.65,81.64
2013/12/3,16050,16100,15960,16050,821027,16050,102.91,168.35,139.33,96.74,93.84,84.44,81.97
2013/12/4,15780,15880,15610,15720,1703889,15720,102.63,168.18,139.44,96.41,93.06,84.22,81.82
2013/12/5,15660,15730,15420,15470,952581,15470,102.45,167.73,139.14,95.96,92.52,84.11,81.68
2013/12/6,15400,15630,15390,15590,854377,15590,101.98,166.61,139.35,95.66,92.37,83.78,81.34
2013/12/9,15900,15940,15850,15940,1003347,15940,103.11,168.39,141.37,96.75,93.88,85.45,82.47
2013/12/10,15920,15930,15850,15900,472185,15900,103.36,169.76,142.01,97.12,93.91,85.51,82.69
2013/12/11,15790,15860,15670,15820,631626,15820,102.92,169.24,141.61,97.04,94.08,85.42,82.44
2013/12/12,15640,15670,15540,15640,884243,15640,102.68,167.99,141.44,96.91,92.81,85.02,81.96
2013/12/13,15760,15840,15540,15720,1072275,15720,103.63,169.36,142.43,97.55,92.62,85.38,82.49
2013/12/16,15710,15710,15430,15450,1391827,15450,103.19,168.19,141.91,97.46,92.31,85.21,82.22
2013/12/17,15580,15620,15540,15570,371201,15570,103.12,168.12,141.83,97.45,92.28,85.35,82.13
2013/12/18,15540,15890,15540,15860,1036256,15860,102.84,167.37,141.59,96.96,91.76,85.09,81.8
2013/12/19,16130,16200,16090,16150,2174381,16150,104.15,170.66,142.52,97.26,92.26,85.57,82.59
2013/12/20,16050,16170,16030,16170,1183055,16170,104.4,170.78,142.36,97.8,92.52,85.52,82.36
2013/12/24,16270,16330,16150,16180,1213187,16180,104.26,170.36,142.69,98.18,93.04,85.45,82.31
2013/12/25,16140,16320,16140,16320,607020,16320,104.32,170.51,142.56,98.28,93.05,85.24,82.3
2013/12/26,16390,16500,16380,16490,843997,16490,104.85,171.79,143.31,98.51,93.43,85.63,82.69
2013/12/27,16510,16540,16370,16510,698823,16510,105.02,172.51,143.89,98.66,93.31,85.76,82.74
2013/12/30,16590,16650,16490,16620,1149884,16620,105.4,173.74,145.04,98.42,93.25,85.85,83.06
2014/1/6,16420,16460,16170,16220,2224096,16220,104.66,171.8,142.33,98.55,94,86.61,82.55
2014/1/7,16130,16260,16080,16140,810894,16140,104.46,171.36,142.28,97.95,93.32,86.4,82.29
2014/1/8,16270,16440,16230,16440,564999,16440,104.78,171.62,142.57,97.14,93.45,86.74,82.35
2014/1/9,16300,16310,16150,16200,1059178,16200,104.86,172.53,142.35,96.89,93.39,86.66,82.42
2014/1/10,16160,16250,16070,16230,1111422,16230,104.95,172.95,142.84,96.67,93.27,86.51,82.56
2014/1/14,15850,15900,15690,15730,2241544,15730,103.32,169.41,141.17,94.88,93.35,86.52,81.62
2014/1/15,16000,16110,15950,16110,663793,16110,104.13,171.12,142.39,95.1,93.4,87.18,82.1
2014/1/16,16150,16260,16030,16080,603249,16080,104.87,171.51,142.54,95.68,92.46,87.28,82.28
2014/1/17,15980,16100,15930,16050,347985,16050,104.39,170.65,142.13,95.5,92.09,87.14,82.13
2014/1/20,16030,16040,15880,15960,510982,15960,104.03,170.61,140.54,95,91.14,85.79,81.52
2014/1/21,16020,16220,16020,16110,411534,16110,104.46,171.5,141.49,95.3,92.03,87.03,81.83
2014/1/22,16060,16190,15950,16140,584734,16140,104.26,171.88,141.5,95.1,92.42,86.74,81.64
2014/1/23,16220,16280,16000,16020,646768,16020,104.74,173.47,141.81,94.28,92.56,86.83,81.79
2014/1/24,15770,15800,15580,15680,1699650,15680,103.5,172.09,141.68,93.11,90.65,85.66,80.99
2014/1/27,15270,15380,15220,15300,1422820,15300,102.33,168.75,139.98,92.53,89.02,84.26,80.1
2014/1/28,15330,15400,15260,15320,546055,15320,102.68,170.15,140.35,92.42,89.99,84.5,80.56
2014/1/29,15510,15690,15500,15670,565561,15670,103.15,170.97,140.79,92.56,90.81,85.48,81.05
